timestamp,duration_sec,instruction,image_path,model_output,model_target,visible,confidence,parse_method,target_x,target_y,target_yaw,nav_result,failure_reason
2026-06-12 12:44:07,129.2,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0004_20260612_124227_394790410_scan_04_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The image shows a chair with a chrome frame and black seat, positioned on the left side of the frame. The chair is partially visible, and its presence is consistent with the user's request to navigate to the chair beside the plant.""
}
```",chair,True,0.95,visual_semantic_map,-0.54,-0.69,1.57,stuck,Nav2 made no meaningful progress for 45.0s (best_distance=0.00m).

2026-06-12 12:50:51,150.691,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0016_20260612_125044_191057670_scan_08_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with shelves, a cart with boxes, and a concrete floor. There is no chair visible in the image. The user's instruction to navigate to a chair beside a plant is not supported by the image content.""
}
```",chair,False,0.0,semantic_explore_visual_scan_failed,-0.54,-0.69,1.57,failed,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-12 12:51:03,8.314,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0017_20260612_125054_913546045_scan_01_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are visible on the lower shelves of the orange shelving units on the left side of the warehouse.""
}
```",purple boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,

2026-06-12 12:51:15,8.58,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0018_20260612_125106_961040360_scan_01_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The right shelf in the image is occupied by purple boxes, and they are clearly visible on the right side of the warehouse.""
}
```",right shelf with purple boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,

2026-06-12 12:51:27,8.837,Navigate to the shelf area containing purple packages.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0019_20260612_125119_034828529_scan_01_navigate_to_the_shelf_area_containing_pu.png,"```json
{
  ""target"": ""shelf area containing purple packages"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The shelf area on the left side of the image contains multiple shelves with purple packages stacked on them, visible in the upper left portion of the image.""
}
```",shelf area containing purple packages,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,

2026-06-12 12:51:40,9.155,Go to the shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0020_20260612_125131_106665708_scan_01_go_to_the_shelf.png,"```json
{
  ""target"": ""shelf"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The shelf is visible on the left side of the image, with multiple levels of orange metal racks holding boxes. The shelf is clearly in the frame and is a prominent feature of the warehouse interior.""
}
```",shelf,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,

2026-06-12 12:52:12,28.69,Move to the right shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0023_20260612_125203_902694249_scan_03_move_to_the_right_shelf.png,"```json
{
  ""target"": ""right shelf"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The right shelf is visible on the right side of the image, with orange metal shelves stacked with boxes. The shelf is fully visible and is in the frame.""
}
```",right shelf,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,

2026-06-12 13:00:42,166.898,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260612_125902_047901346_scan_08_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with shelves, a forklift, and a small cart with boxes. There is no chair visible in the image. The user's instruction is to navigate to a chair beside a plant, but no such object is present in the image.""
}
```",chair,False,0.0,semantic_explore_failed,-0.54,-0.69,1.57,stuck,Nav2 made no meaningful progress for 45.0s (best_distance=1.15m).

2026-06-12 13:02:23,98.37,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0009_20260612_130044_956760979_scan_01_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are visible on the lower shelves of the warehouse racks on the left side of the image.""
}
```",purple boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,stuck,Nav2 made no meaningful progress for 45.0s (best_distance=13.91m).

2026-06-12 13:04:05,99.291,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0010_20260612_130226_212655061_scan_01_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The right shelf in the image is visible and contains purple boxes. The shelf is positioned on the right side of the warehouse, and the boxes are clearly visible on the shelves.""
}
```",right shelf with purple boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,stuck,Nav2 made no meaningful progress for 45.0s (best_distance=13.91m).

2026-06-12 13:05:48,99.708,Navigate to the shelf area containing purple packages.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0011_20260612_130408_736470764_scan_01_navigate_to_the_shelf_area_containing_pu.png,"```json
{
  ""target"": ""shelf area containing purple packages"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The shelf area on the left side of the image contains multiple purple packages stacked on pallets. These packages are clearly visible and are located on the upper and lower shelves of the metal shelving units.""
}
```",shelf area containing purple packages,True,0.95,visual_semantic_map,-6.78,10.96,0.0,stuck,Nav2 made no meaningful progress for 45.0s (best_distance=13.91m).

2026-06-13 14:08:18,436.672,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0001_20260613_140101_674439897_scan_01_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""center"",
  ""evidence"": ""The chair is visible in the image, positioned beside the plant on the floor. It is a black office-style chair with a modern design, located on the left side of the warehouse space.""
}
```",chair,True,0.95,visual_semantic_map,-0.54,-0.69,1.57,success,

2026-06-13 14:19:32,671.914,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0002_20260613_140820_969161016_scan_01_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are visible on the shelves on the left side of the warehouse. They are stacked on pallets and are clearly in the frame.""
}
```",purple boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,

2026-06-13 14:22:33,177.553,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0018_20260613_142226_769445299_scan_08_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse with a cart carrying purple boxes. However, there is no visible shelf to the right of the cart, and the user instruction to move to the right shelf is not supported by the visual evidence provided.""
}
```",right shelf with purple boxes,False,0.0,semantic_explore_visual_scan_failed,-6.78,10.96,0.0,failed,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-13 14:25:43,186.839,Navigate to the shelf area containing purple packages.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0034_20260613_142536_331120721_scan_08_navigate_to_the_shelf_area_containing_pu.png,"```json
{
  ""target"": ""shelf area containing purple packages"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse with a cart carrying purple packages, but no shelf area is visible. The user's request to navigate to a shelf area containing purple packages is not supported by the image.""
}
```",shelf area containing purple packages,False,0.0,semantic_explore_visual_scan_failed,-6.78,10.96,0.0,failed,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-13 14:28:24,158.948,Go to the shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0050_20260613_142818_961949277_scan_08_go_to_the_shelf.png,"```json
{
  ""target"": ""shelf"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with a cart loaded with boxes, but no shelf is visible in the image.""
}
```",shelf,False,0.0,semantic_explore_visual_scan_failed,-6.78,10.96,0.0,failed,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-13 14:31:28,181.714,Move to the right shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0066_20260613_143121_865481109_scan_08_move_to_the_right_shelf.png,"```json
{
  ""target"": ""right shelf"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with a cart loaded with purple crates. There is no visible shelf on the right side of the image. The user instruction is to move to the right shelf, but the shelf is not present in the image.""
}
```",right shelf,False,0.0,semantic_explore_visual_scan_failed,-6.78,10.96,0.0,failed,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-15 15:04:36,113.365,Go to the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260615_150345_503436418_scan_08_go_to_the_plant.png,"```json
{
  ""target"": ""plant"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with a forklift or pallet truck in the foreground. There is no plant visible in the image.""
}
```",plant,False,0.0,semantic_explore_failed,-0.43,-2.92,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=0.45m).

2026-06-15 15:06:35,115.816,Move to the potted plant on the floor.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0016_20260615_150543_230284160_scan_08_move_to_the_potted_plant_on_the_floor.png,"```json
{
  ""target"": ""potted plant on the floor"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""There is no potted plant visible on the floor in the image. The image shows a warehouse environment with a cart and a wall with electrical boxes, but no potted plant is present.""
}
```",potted plant on the floor,False,0.0,semantic_explore_failed,-0.43,-2.92,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=0.40m).

2026-06-15 15:46:08,315.94,Go to the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0008_20260615_154155_516109933_scan_08_go_to_the_plant.png,"```json
{
  ""target"": ""plant"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with no visible plant or greenery. The scene is composed of concrete floors, metal beams, and painted walls, but no plant is present.""
}
```",plant,False,0.0,semantic_explore_failed,-0.43,-2.92,0.0,stuck,False,False,False,Nav2 made no meaningful progress for 45.0s (best_distance=0.50m).

2026-06-15 15:48:34,143.632,Move to the potted plant on the floor.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0024_20260615_154827_892878730_scan_08_move_to_the_potted_plant_on_the_floor.png,"```json
{
  ""target"": ""potted plant on the floor"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with a gray floor, yellow and white walls, and overhead lighting. There is no potted plant visible on the floor or anywhere in the image.""
}
```",potted plant on the floor,False,0.0,semantic_explore_visual_scan_failed,-0.43,-2.92,0.0,failed,True,False,False,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-15 15:51:31,174.657,Navigate to the green plant near the chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0040_20260615_155125_436359708_scan_08_navigate_to_the_green_plant_near_the_cha.png,"```json
{
  ""target"": ""green plant near the chair"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows an empty warehouse interior with no visible green plant or chair. The user's instruction cannot be fulfilled as the requested object is not present in the image.""
}
```",green plant near the chair,False,0.0,semantic_explore_visual_scan_failed,-0.43,-2.92,0.0,failed,True,False,False,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-15 15:54:59,204.751,Go to the black office chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0045_20260615_155210_405677222_scan_05_go_to_the_black_office_chair.png,"```json
{
  ""target"": ""black office chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair with chrome legs is visible in the lower-left corner of the image.""
}
```",black office chair,True,0.95,visual_semantic_map,-0.54,-0.69,1.57,success,True,True,True,

2026-06-15 15:57:48,166.638,Move to the chair near the robot.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0061_20260615_155742_314422296_scan_08_move_to_the_chair_near_the_robot.png,"```json
{
  ""target"": ""chair"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""There is no chair visible in the image. The image shows a warehouse with shelves, pallets, and a cart, but no chair is present.""
}
```",chair,False,0.0,semantic_explore_visual_scan_failed,-0.54,-0.69,1.57,failed,True,False,False,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-15 16:00:54,183.518,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0077_20260615_160047_510953098_scan_08_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair beside the plant"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The image shows a warehouse interior with shelves, pallets, and a small cart with boxes. There is no chair or plant visible in the image. The user's instruction cannot be fulfilled as the target object is not present.""
}
```",chair beside the plant,False,0.0,semantic_explore_visual_scan_failed,-0.54,-0.69,1.57,failed,True,False,False,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-15 16:13:38,761.715,Go to the purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0078_20260615_160057_196177212_scan_01_go_to_the_purple_boxes.png,"```json
{
  ""target"": ""purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The purple boxes are visible on the lower shelves of the orange shelving units, located in the middle-left portion of the image.""
}
```",purple boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,True,True,True,

2026-06-15 16:13:50,8.536,Move to the right shelf with purple boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0079_20260615_161341_579898331_scan_01_move_to_the_right_shelf_with_purple_boxe.png,"```json
{
  ""target"": ""right shelf with purple boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The image shows a right shelf with purple boxes visible in the background, aligned with the user's request to move to the right shelf.""
}
```",right shelf with purple boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,True,True,True,

2026-06-15 16:14:02,9.392,Navigate to the shelf area containing purple packages.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0080_20260615_161352_745042063_scan_01_navigate_to_the_shelf_area_containing_pu.png,"```json
{
  ""target"": ""shelf area containing purple packages"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""center"",
  ""evidence"": ""The image shows a close-up of a yellow forklift in a warehouse. On the shelf above the forklift, there are several purple packages stacked. The shelf area is clearly visible and contains the requested purple packages.""
}
```",shelf area containing purple packages,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,True,True,True,

2026-06-15 16:14:13,8.897,Go to the shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0081_20260615_161404_666296940_scan_01_go_to_the_shelf.png,"```json
{
  ""target"": ""shelf"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""center"",
  ""evidence"": ""The image shows a shelf with purple boxes stacked on it, visible in the background of the warehouse. The shelf is part of the industrial equipment, and the camera is positioned to capture it.""
}
```",shelf,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,True,True,True,

2026-06-15 16:14:26,9.86,Move to the right shelf.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0082_20260615_161416_243085650_scan_01_move_to_the_right_shelf.png,"```json
{
  ""target"": ""right shelf"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The image shows a warehouse with a yellow forklift on the right side of the frame. The right shelf is visible in the background, with purple boxes stacked on it. The forklift is positioned near the right shelf, indicating the need to move to the right shelf.""
}
```",right shelf,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,True,True,True,

2026-06-15 16:14:37,8.395,Navigate to the warehouse rack near the boxes.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0083_20260615_161428_742523803_scan_01_navigate_to_the_warehouse_rack_near_the_.png,"```json
{
  ""target"": ""warehouse rack near the boxes"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""center"",
  ""evidence"": ""The image shows a warehouse rack with purple boxes stacked on it, and the rack is located near the boxes in the image.""
}
```",warehouse rack near the boxes,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,True,True,True,

2026-06-15 16:14:39,0.0,Go to the object near the wall.,,,,,,ambiguous_target,0.0,0.0,0.0,failed,False,False,False,"ambiguous_target: instruction does not name a concrete known semantic target. Ask for plant, chair, shelf, purple boxes, or package area."

2026-06-15 16:14:50,8.707,Move to the package area.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0084_20260615_161442_275943879_scan_01_move_to_the_package_area.png,"```json
{
  ""target"": ""package area"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""center"",
  ""evidence"": ""The image shows a warehouse environment with a yellow forklift in the foreground, and packages stored on shelves in the background. The package area is clearly visible and accessible.""
}
```",package area,True,0.95,visual_semantic_map,-6.78,10.96,0.0,success,True,True,True,

2026-06-15 16:14:53,0.0,Navigate to the target object.,,,,,,ambiguous_target,0.0,0.0,0.0,failed,False,False,False,"ambiguous_target: instruction does not name a concrete known semantic target. Ask for plant, chair, shelf, purple boxes, or package area."

2026-06-15 16:55:18,110.205,Go to the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0001_20260615_165328_698232653_scan_01_go_to_the_plant.png,"```json
{
  ""target"": ""plant"",
  ""visible"": true,
  ""confidence"": 0.85,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A small potted plant with green leaves is visible on the floor in the background, near a chair.""
}
```",plant,True,0.85,visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,stuck,False,True,False,Nav2 made no meaningful progress for 45.0s (best_distance=15.18m).

2026-06-15 16:57:01,99.701,Move to the potted plant on the floor.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0002_20260615_165521_500962140_scan_01_move_to_the_potted_plant_on_the_floor.png,"```json
{
  ""target"": ""potted plant on the floor"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A potted plant with green leaves is visible on the floor in the background, to the left of the center of the image. It is positioned near a black chair and is clearly distinguishable in the scene.""
}
```",potted plant on the floor,True,0.95,visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,stuck,False,True,False,Nav2 made no meaningful progress for 45.0s (best_distance=15.11m).

2026-06-15 17:11:00,218.366,Go to the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0009_20260615_171052_041592169_scan_01_go_to_the_plant.png,"```json
{
  ""target"": ""plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The plant is visibly present in the image, located on the right side of the room, in a black rectangular pot.""
}
```",plant,True,0.95,semantic_explore_then_visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,success,True,True,True,

2026-06-15 17:11:11,9.047,Move to the potted plant on the floor.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0010_20260615_171102_776251507_scan_01_move_to_the_potted_plant_on_the_floor.png,"```json
{
  ""target"": ""potted plant on the floor"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The potted plant is visible on the right side of the image, placed on the floor with a black rectangular pot. The plant is positioned in the upper right quadrant of the frame.""
}
```",potted plant on the floor,True,0.95,visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,success,True,True,True,

2026-06-15 17:11:22,8.177,Navigate to the green plant near the chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0011_20260615_171114_394479373_scan_01_navigate_to_the_green_plant_near_the_cha.png,"```json
{
  ""target"": ""green plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The green plant is visible in the image, located on the right side of the frame, in a black rectangular pot.""
}
```",green plant,True,0.95,visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,success,True,True,True,

2026-06-15 17:16:04,279.742,Go to the black office chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0027_20260615_171558_091880318_scan_08_go_to_the_black_office_chair.png,"```json
{
  ""target"": ""black office chair"",
  ""visible"": false,
  ""confidence"": 0.0,
  ""horizontal_position"": ""unknown"",
  ""evidence"": ""The user requested a black office chair, but there is no such object visible in the image. The image shows a warehouse interior with shelves, pallets, and a cart, but no office chair is present.""
}
```",black office chair,False,0.0,semantic_explore_visual_scan_failed,0.2,-0.69,3.141592653589793,failed,True,False,False,semantic_explore_confirm_failed: target_not_visible_after_visual_scan

2026-06-15 17:18:21,133.969,Move to the chair near the robot.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0042_20260615_171813_529574116_scan_07_move_to_the_chair_near_the_robot.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair is visible on the left side of the image, partially in the frame.""
}
```",chair,True,0.95,semantic_explore_then_visual_semantic_map_observation_pose,0.2,-0.69,3.141592653589793,success,True,True,True,

2026-06-15 17:19:00,36.562,Navigate to the chair beside the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0046_20260615_171852_708583288_scan_04_navigate_to_the_chair_beside_the_plant.png,"```json
{
  ""target"": ""chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""A black office chair is visible on the left side of the image, positioned next to the plant.""
}
```",chair,True,0.95,visual_semantic_map_observation_pose,0.2,-0.69,3.141592653589793,success,True,True,True,

2026-06-16 14:13:04,262.217,Go to the plant.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0009_20260616_141258_988901134_scan_01_go_to_the_plant.png,"```json
{
  ""target"": ""plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The plant is visible in the image, positioned on the left side of the frame, in a black pot on the floor.""
}
```",plant,True,0.95,semantic_explore_then_visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,success,True,True,True,

2026-06-16 14:13:18,10.594,Move to the potted plant on the floor.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0010_20260616_141307_442629962_scan_01_move_to_the_potted_plant_on_the_floor.png,"```json
{
  ""target"": ""potted plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The potted plant is located on the floor in the foreground, positioned on the left side of the image. It is a tall, black pot containing a green leafy plant, and it is clearly visible in the frame.""
}
```",potted plant,True,0.95,visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,success,True,True,True,

2026-06-16 14:13:30,9.383,Navigate to the green plant near the chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0011_20260616_141320_621511880_scan_01_navigate_to_the_green_plant_near_the_cha.png,"```json
{
  ""target"": ""green plant"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""left"",
  ""evidence"": ""The green plant is visible in the image, located on the left side of the scene, in a black rectangular pot. It is positioned near the chair on the right side of the image.""
}
```",green plant,True,0.95,visual_semantic_map_observation_pose,0.35,-2.92,3.141592653589793,success,True,True,True,

2026-06-16 14:15:14,102.023,Go to the black office chair.,/home/bluepoisons/Desktop/FURP/VLN/ZhiruiSHEN-VLN/data/runtime/trial_images/trial_0012_20260616_141332_572453821_scan_01_go_to_the_black_office_chair.png,"```json
{
  ""target"": ""black office chair"",
  ""visible"": true,
  ""confidence"": 0.95,
  ""horizontal_position"": ""right"",
  ""evidence"": ""The black office chair is partially visible on the far right of the image, with its seat and armrests visible.""
}
```",black office chair,True,0.95,visual_semantic_map_observation_pose,0.2,-0.69,3.141592653589793,success,True,True,True,

